,DateTime,Temperature (Celcius),Total Precipitation,Public_Holiday,School_Holiday,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Spectacles,Wash_Item,Washer_No,Dryer_No,Times_Of_Day,Age_Group,Day,Total Customers,Rain_Condition
739,11/29/2015 4:06,30.8,0,No,Yes,indian,male,fat,42,no,nokids,big,Primary,formal,Primary,short sleeve,BW,long,no,clothes,4,10,Dawn,40-49,Sunday,134,None
740,11/29/2015 4:06,30.8,0,No,Yes,indian,male,fat,53,no,nokids,big,BW,casual,Secondary,short sleeve,Others,long,no,blankets,4,8,Dawn,50-59,Sunday,134,None
741,11/29/2015 4:06,30.8,0,No,Yes,indian,female,thin,32,no,nokids,big,Primary,casual,Others,short sleeve,BW,short,no,clothes,5,7,Dawn,30-39,Sunday,134,None
742,11/29/2015 4:06,30.8,0,No,Yes,foreigner ,male,fat,51,yes,young,big,Primary,casual,Primary,short sleeve,Others,short,no,blankets,3,8,Dawn,50-59,Sunday,134,None
743,11/29/2015 4:06,30.8,0,No,Yes,indian,male,fat,46,yes,young,big,Primary,casual,Primary,short sleeve,BW,long,no,blankets,5,7,Dawn,40-49,Sunday,134,None
744,11/29/2015 4:06,30.8,0,No,Yes,chinese,female,moderate,53,yes,young,big,BW,casual,Secondary,short sleeve,Others,short,no,clothes,4,7,Dawn,50-59,Sunday,134,None
745,11/29/2015 4:06,30.8,0,No,Yes,chinese,female,moderate,40,yes,young,big,Primary,casual,BW,short sleeve,BW,long,yes,clothes,3,7,Dawn,40-49,Sunday,134,None
746,11/29/2015 4:06,30.8,0,No,Yes,foreigner ,female,moderate,46,yes,young,big,Primary,casual,BW,short sleeve,BW,long,no,clothes,3,8,Dawn,40-49,Sunday,134,None
747,11/29/2015 4:06,30.8,0,No,Yes,chinese,female,moderate,44,yes,young,big,BW,casual,Secondary,short sleeve,Others,short,no,clothes,4,7,Dawn,40-49,Sunday,134,None
748,11/29/2015 4:06,30.8,0,No,Yes,foreigner ,female,moderate,53,yes,young,big,Primary,casual,Others,long sleeve,BW,long,no,clothes,3,10,Dawn,50-59,Sunday,134,None
749,11/29/2015 4:06,30.8,0,No,Yes,chinese,male,thin,29,yes,toddler,big,Primary,casual,BW,short sleeve,BW,short,yes,clothes,5,9,Dawn,30-39,Sunday,134,None
750,11/29/2015 4:06,30.8,0,No,Yes,chinese,male,fat,46,no,nokids,big,Primary,casual,Primary,short sleeve,Secondary,short,yes,clothes,3,9,Dawn,40-49,Sunday,134,None
751,11/29/2015 4:06,30.8,0,No,Yes,chinese,male,fat,41,no,nokids,big,Primary,casual,BW,short sleeve,BW,short,no,clothes,3,7,Dawn,40-49,Sunday,134,None
752,11/29/2015 4:06,30.8,0,No,Yes,foreigner ,male,thin,34,no,nokids,small,Others,casual,Others,short sleeve,Others,short,no,clothes,5,7,Dawn,30-39,Sunday,134,None
753,11/29/2015 4:06,30.8,0,No,Yes,chinese,female,moderate,35,no,nokids,big,Primary,casual,BW,short sleeve,Primary,short,no,clothes,6,9,Dawn,30-39,Sunday,134,None
754,11/29/2015 4:06,30.8,0,No,Yes,chinese,female,moderate,55,no,nokids,big,Primary,casual,BW,short sleeve,Primary,short,no,clothes,6,8,Dawn,50-59,Sunday,134,None
755,11/29/2015 4:06,30.8,0,No,Yes,foreigner ,male,fat,42.18272841,no,nokids,big,BW,casual,BW,short sleeve,Others,short,no,blankets,3,7,Dawn,40-49,Sunday,134,None
756,11/29/2015 4:06,30.8,0,No,Yes,chinese,male,fat,46,no,nokids,big,Primary,formal,BW,short sleeve,BW,short,yes,clothes,3,8,Dawn,40-49,Sunday,134,None
757,11/29/2015 4:06,30.8,0,No,Yes,chinese,female,moderate,52,no,nokids,big,Primary,formal,BW,short sleeve,Primary,short,no,clothes,6,8,Dawn,50-59,Sunday,134,None
758,11/29/2015 4:06,30.8,0,No,Yes,chinese,female,moderate,35,no,nokids,big,Primary,formal,BW,short sleeve,Primary,short,no,clothes,6,10,Dawn,30-39,Sunday,134,None
759,11/29/2015 4:06,30.8,0,No,Yes,foreigner ,male,fat,42.18272841,no,nokids,big,BW,formal,Secondary,short sleeve,BW,short,no,clothes,3,10,Dawn,40-49,Sunday,134,None
760,11/29/2015 4:06,30.8,0,No,Yes,chinese,male,fat,38,no,nokids,big,Primary,formal,Primary,short sleeve,BW,short,no,clothes,5,9,Dawn,30-39,Sunday,134,None
761,11/29/2015 4:07,30.8,0,No,Yes,chinese,male,fat,46,yes,toddler,big,Primary,formal,BW,short sleeve,BW,short,yes,clothes,5,9,Dawn,40-49,Sunday,134,None
762,11/29/2015 4:07,30.8,0,No,Yes,chinese,male,fat,33,no,nokids,big,Primary,casual,Primary,short sleeve,Secondary,short,yes,clothes,3,9,Dawn,30-39,Sunday,134,None
763,11/29/2015 4:07,30.8,0,No,Yes,chinese,male,fat,48,no,nokids,big,Primary,casual,BW,short sleeve,BW,short,no,clothes,3,7,Dawn,40-49,Sunday,134,None
764,11/29/2015 4:07,30.8,0,No,Yes,foreigner ,male,thin,42,no,nokids,small,Others,formal,BW,short sleeve,Others,short,no,clothes,5,10,Dawn,40-49,Sunday,134,None
765,11/29/2015 4:07,30.8,0,No,Yes,chinese,female,thin,40,no,nokids,big,Primary,formal,BW,short sleeve,Primary,short,no,clothes,6,8,Dawn,40-49,Sunday,134,None
766,11/29/2015 4:07,30.8,0,No,Yes,chinese,female,fat,54,no,nokids,big,Primary,formal,BW,short sleeve,Primary,short,no,clothes,6,8,Dawn,50-59,Sunday,134,None
767,11/29/2015 4:07,30.8,0,No,Yes,foreigner ,male,thin,37,no,nokids,big,BW,formal,Secondary,short sleeve,Others,short,no,blankets,5,7,Dawn,30-39,Sunday,134,None
768,11/29/2015 4:07,30.8,0,No,Yes,chinese,male,thin,40,no,nokids,big,Primary,formal,BW,short sleeve,BW,short,yes,clothes,3,9,Dawn,40-49,Sunday,134,None
769,11/29/2015 4:07,30.8,0,No,Yes,chinese,female,thin,53,no,nokids,big,Primary,casual,BW,short sleeve,Primary,short,no,clothes,6,8,Dawn,50-59,Sunday,134,None
770,11/29/2015 4:07,30.8,0,No,Yes,chinese,female,thin,41,no,nokids,big,Primary,formal,BW,short sleeve,Primary,short,no,clothes,6,7,Dawn,40-49,Sunday,134,None
771,11/29/2015 4:07,30.8,0,No,Yes,foreigner ,male,fat,42,no,nokids,big,BW,casual,Secondary,short sleeve,BW,short,no,clothes,3,10,Dawn,40-49,Sunday,134,None
772,11/29/2015 4:08,30.8,0,No,Yes,chinese,male,thin,36,no,nokids,big,Primary,formal,Primary,short sleeve,BW,short,no,blankets,5,8,Dawn,30-39,Sunday,134,None
773,11/29/2015 4:08,30.8,0,No,Yes,malay,female,fat,30,yes,toddler,big,Primary,casual,BW,short sleeve,Primary,short,no,blankets,6,9,Dawn,30-39,Sunday,134,None
774,11/29/2015 4:08,30.8,0,No,Yes,malay,female,thin,29,yes,baby,big,Primary,formal,BW,short sleeve,Primary,short,no,blankets,6,8,Dawn,30-39,Sunday,134,None
775,11/29/2015 4:08,30.8,0,No,Yes,malay,female,thin,44,yes,baby,big,Primary,formal,BW,short sleeve,Primary,short,no,blankets,6,7,Dawn,40-49,Sunday,134,None
776,11/29/2015 4:08,30.8,0,No,Yes,chinese,female,fat,55,yes,toddler,big,Primary,casual,BW,short sleeve,Primary,short,no,blankets,3,10,Dawn,50-59,Sunday,134,None
777,11/29/2015 4:08,30.8,0,No,Yes,malay,female,thin,40,yes,toddler,big,Secondary,casual,Secondary,short sleeve,Secondary,short,no,blankets,4,10,Dawn,40-49,Sunday,134,None
778,11/29/2015 4:08,30.8,0,No,Yes,malay,female,thin,50,yes,baby,big,Primary,formal,Secondary,short sleeve,Primary,short,no,blankets,4,10,Dawn,50-59,Sunday,134,None
779,11/29/2015 4:08,30.8,0,No,Yes,malay,female,thin,42,yes,baby,big,Primary,formal,Others,short sleeve,Primary,short,no,blankets,4,10,Dawn,40-49,Sunday,134,None
780,11/29/2015 4:08,30.8,0,No,Yes,malay,female,thin,28,yes,baby,big,Primary,casual,Secondary,short sleeve,Primary,short,no,blankets,3,8,Dawn,20-29,Sunday,134,None
781,11/29/2015 4:11,30.8,0,No,Yes,malay,female,fat,30,yes,baby,big,Primary,formal,Secondary,short sleeve,Primary,short,no,clothes,6,8,Dawn,30-39,Sunday,134,None
782,11/29/2015 4:11,30.8,0,No,Yes,malay,female,thin,45,yes,baby,big,Primary,formal,Others,short sleeve,Primary,short,no,blankets,5,7,Dawn,40-49,Sunday,134,None
783,11/29/2015 4:11,30.8,0,No,Yes,malay,female,thin,45,yes,baby,big,Others,casual,Secondary,short sleeve,BW,short,no,blankets,4,7,Dawn,40-49,Sunday,134,None
784,11/29/2015 4:11,30.8,0,No,Yes,malay,female,fat,32,yes,toddler,big,BW,casual,Secondary,short sleeve,BW,short,no,blankets,3,7,Dawn,30-39,Sunday,134,None
785,11/29/2015 4:11,30.8,0,No,Yes,malay,female,thin,33,yes,baby,big,BW,formal,Others,short sleeve,Others,long,yes,blankets,6,7,Dawn,30-39,Sunday,134,None
786,11/29/2015 4:14,30.8,0,No,Yes,malay,male,fat,50,no,nokids,big,Secondary,casual,Secondary,short sleeve,Secondary,short,no,clothes,4,9,Dawn,50-59,Sunday,134,None
787,11/29/2015 8:16,30.8,0,No,Yes,malay,male,fat,38,yes,toddler,big,Primary,casual,Secondary,short sleeve,Primary,long,no,clothes,6,10,Morning,30-39,Sunday,134,None
788,11/29/2015 8:56,30.8,0,No,Yes,chinese,male,thin,28,no,nokids,big,BW,casual,Secondary,short sleeve,BW,long,no,clothes,3,8,Morning,20-29,Sunday,134,None
789,11/29/2015 9:46,30.8,0,No,Yes,malay,male,thin,46,no,nokids,big,Primary,casual,Others,short sleeve,Primary,long,no,clothes,6,10,Morning,40-49,Sunday,134,None
790,12/9/2015 9:46,31.87,0.05,No,Yes,malay,male,moderate,34,no,nokids,big,BW,casual,Secondary,short sleeve,BW,long,no,blankets,6,7,Morning,30-39,Wednesday,17,Light
791,12/9/2015 15:13,31.87,0.05,No,Yes,malay,female,thin,33,no,nokids,small,BW,casual,BW,long sleeve,Others,long,no,clothes,3,7,Afternoon,30-39,Wednesday,17,Light
792,12/9/2015 15:21,31.87,0.05,No,Yes,malay,male,thin,37,no,nokids,small,Primary,casual,Primary,short sleeve,Primary,long,no,blankets,6,10,Afternoon,30-39,Wednesday,17,Light
793,12/9/2015 16:20,31.87,0.05,No,Yes,malay,female,thin,42,no,nokids,small,Others,traditional,BW,short sleeve,BW,long,no,clothes,5,8,Evening,40-49,Wednesday,17,Light
794,12/9/2015 16:50,31.87,0.05,No,Yes,malay,female,thin,45,yes,baby,big,Primary,casual,Primary,long sleeve,Primary,long,yes,clothes,4,7,Evening,40-49,Wednesday,17,Light
795,12/9/2015 17:21,31.87,0.05,No,Yes,malay,male,thin,38,yes,baby,big,Primary,casual,Secondary,short sleeve,BW,short,no,clothes,6,8,Evening,30-39,Wednesday,17,Light
796,12/9/2015 17:22,31.87,0.05,No,Yes,malay,female,moderate,44,no,young,big,BW,casual,BW,long sleeve,BW,long,yes,clothes,6,7,Evening,40-49,Wednesday,17,Light
797,12/9/2015 17:24,31.87,0.05,No,Yes,malay,female,moderate,39,yes,nokids,big,Primary,traditional,Secondary,short sleeve,BW,long,yes,clothes,3,9,Evening,40-49,Wednesday,17,Light
798,12/9/2015 17:37,31.87,0.05,No,Yes,malay,female,moderate,50,yes,young,big,Primary,casual,BW,short sleeve,BW,long,no,clothes,3,9,Evening,50-59,Wednesday,17,Light
799,12/9/2015 18:43,31.87,0.05,No,Yes,malay,female,moderate,36,yes,toddler,small,BW,casual,BW,short sleeve,Others,long,no,clothes,4,7,Evening,30-39,Wednesday,17,Light
800,12/9/2015 19:02,31.87,0.05,No,Yes,indian,male,moderate,42,no,nokids,big,Others,casual,BW,short sleeve,Secondary,short,no,clothes,4,8,Evening,40-49,Wednesday,17,Light
801,12/9/2015 20:05,31.87,0.05,No,Yes,malay,female,thin,40,no,nokids,small,BW,casual,Others,long sleeve,BW,long,no,clothes,3,8,Night,40-49,Wednesday,17,Light
802,12/9/2015 20:05,31.87,0.05,No,Yes,malay,female,moderate,45,no,nokids,small,Primary,casual,Primary,long sleeve,BW,long,no,clothes,3,10,Night,40-49,Wednesday,17,Light
803,12/9/2015 20:33,31.87,0.05,No,Yes,malay,male,fat,34,no,nokids,big,Others,casual,BW,short sleeve,BW,long,no,blankets,3,7,Night,30-39,Wednesday,17,Light
804,12/9/2015 20:37,31.87,0.05,No,Yes,malay,female,moderate,53,no,nokids,big,Secondary,traditional,Others,long sleeve,Others,long,yes,clothes,3,7,Night,50-59,Wednesday,17,Light
805,12/9/2015 20:42,31.87,0.05,No,Yes,indian,female,moderate,37,no,nokids,big,Secondary,traditional,Others,short sleeve,BW,long,no,clothes,6,10,Night,30-39,Wednesday,17,Light
806,12/9/2015 20:43,31.87,0.05,No,Yes,malay,male,moderate,29,no,nokids,big,Primary,casual,BW,short sleeve,BW,long,no,blankets,4,8,Night,30-39,Wednesday,17,Light
